edge_id	from_type	from_id	to_type	to_id	relation_kind	directness	rule_id	year_start	year_end	certainty	supporting_claim_ids	path_text
edge-ed281b4744f64de4	proposition	threefold-ministry-required	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	256	256	probable	clm-ep73-affirms-threefold-ministry|clm-ep73-written-carthage	work:epistula-73-cyprian → work_affirms_proposition → proposition:threefold-ministry-required + work:epistula-73-cyprian → written_at → place:carthage
edge-f6b2fc72ef3ae673	proposition	baptism-with-water-commanded	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	256	256	probable	clm-sent-affirms-baptism-water|clm-sententiae-written-carthage	work:sententiae-episcoporum → work_affirms_proposition → proposition:baptism-with-water-commanded + work:sententiae-episcoporum → written_at → place:carthage
edge-fd4ec7272ca4da7d	proposition	rule-of-faith-received-from-apostles	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	256	256	probable	clm-ep73-affirms-rule-of-faith|clm-ep73-written-carthage	work:epistula-73-cyprian → work_affirms_proposition → proposition:rule-of-faith-received-from-apostles + work:epistula-73-cyprian → written_at → place:carthage
edge-fed016ce98c39224	proposition	apostolic-succession-transmits-faith	place	carthage	proposition_place	derived	work_affirms_proposition+written_at	256	256	probable	clm-sent-affirms-apostolic-succession|clm-sententiae-written-carthage	work:sententiae-episcoporum → work_affirms_proposition → proposition:apostolic-succession-transmits-faith + work:sententiae-episcoporum → written_at → place:carthage
edge-7753338231ef0313	person	arius	place	alexandria	person_place	direct	active_in	256	336	attested	clm-arius-active-alexandria	person:arius → active_in → place:alexandria
edge-484a55ae19f6664a	person	dionysius-of-alexandria	place	rome	person_place	direct	active_in	257	260	probable	clm-dionysius-alex-active-rome-exile	person:dionysius-of-alexandria → active_in → place:rome
edge-13189d1ecdd0fde1	group	novatianists	place	alexandria	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-alexandria	group:novatianists → group_present_at → place:alexandria
edge-8db6d19b5639f67f	group	novatianists	place	antioch	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-antioch	group:novatianists → group_present_at → place:antioch
edge-d089b0496c6811e5	group	novatianists	place	asia	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-asia	group:novatianists → group_present_at → place:asia
edge-dd1ed9e3c755fb57	group	novatianists	place	galatia	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-galatia	group:novatianists → group_present_at → place:galatia
edge-ddee7eecbd8889a4	group	novatianists	place	ephesus	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-ephesus	group:novatianists → group_present_at → place:ephesus
edge-e6a7975e18d9d218	group	novatianists	place	pontus	group_place	direct	group_present_at	260	400	probable	clm-novatianists-at-pontus	group:novatianists → group_present_at → place:pontus
edge-be8731801f6231bc	person	aphrahat	place	seleucia-ctesiphon	person_place	direct	active_in	280	345	possible	clm-aphrahat-active-seleucia	person:aphrahat → active_in → place:seleucia-ctesiphon
edge-647cf5b2179fa7a0	group	church-of-the-east	place	nisibis	group_place	direct	group_present_at	280	363	probable	clm-church-east-at-nisibis	group:church-of-the-east → group_present_at → place:nisibis
edge-958838b925e85814	group	aksumite-church	place	tyre	group_place	direct	controls_place	300	328	possible	clm-aksumite-church-controls-tyre	group:aksumite-church → controls_place → place:tyre
edge-c5488c14b7a1e110	person	frumentius	place	tyre	person_place	direct	active_in	300	328	probable	clm-frumentius-active-tyre	person:frumentius → active_in → place:tyre
edge-1c7fe41dac6382a3	group	church-of-the-east	place	edessa	group_place	direct	group_present_at	300	400	probable	clm-church-east-at-edessa	group:church-of-the-east → group_present_at → place:edessa
edge-9566e44beefecaa9	group	church-of-the-east	place	india-malabar	group_place	direct	group_present_at	300	400	possible	clm-church-east-at-india	group:church-of-the-east → group_present_at → place:india-malabar
edge-a41901a77c603493	group	church-of-the-east	place	seleucia-ctesiphon	group_place	direct	group_present_at	300	400	probable	clm-church-east-at-seleucia	group:church-of-the-east → group_present_at → place:seleucia-ctesiphon
edge-16c9fc6703c05954	person	gregory-the-illuminator	place	vagharshapat	person_place	direct	bishop_of	301	331	probable	clm-gregory-illum-bishop-vagharshapat	person:gregory-the-illuminator → bishop_of → place:vagharshapat
edge-f942bf632612b324	person	ephrem-the-syrian	place	nisibis	person_place	direct	active_in	306	363	probable	clm-ephrem-active-nisibis	person:ephrem-the-syrian → active_in → place:nisibis
edge-180f983e1207b5e0	person	jacob-of-nisibis	place	nisibis	person_place	direct	bishop_of	308	338	probable	clm-jacob-bishop-nisibis	person:jacob-of-nisibis → bishop_of → place:nisibis
edge-d596184601cacf71	person	shapur-ii	place	seleucia-ctesiphon	person_place	direct	active_in	309	379	attested	clm-shapur-active-seleucia	person:shapur-ii → active_in → place:seleucia-ctesiphon
edge-3839bb540b3e8271	person	eusebius-of-caesarea	place	alexandria	person_place	direct	active_in	312	315	probable	clm-eusebius-active-alexandria	person:eusebius-of-caesarea → active_in → place:alexandria
edge-915ed96c7113fa4b	work	ecclesiastical-history-of-eusebius	place	caesarea	work_place	direct	written_at	312	325	probable	clm-eusebius-he-written-caesarea	work:ecclesiastical-history-of-eusebius → written_at → place:caesarea
edge-0f3b2b10b5c20173	proposition	apostolic-succession-transmits-faith	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-succession	person:eusebius-of-caesarea → person_affirms_proposition → proposition:apostolic-succession-transmits-faith + person:eusebius-of-caesarea → active_in → place:antioch
edge-12617c02a1dfcfaf	proposition	logos-is-pre-existent-son-of-god	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-logos	person:eusebius-of-caesarea → person_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + person:eusebius-of-caesarea → active_in → place:alexandria
edge-1ea08756fc6a3d64	proposition	logos-is-pre-existent-son-of-god	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-logos	person:eusebius-of-caesarea → person_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + person:eusebius-of-caesarea → active_in → place:antioch
edge-27aa7c6d6d0acc2e	proposition	rule-of-faith-received-from-apostles	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-rule-of-faith	person:eusebius-of-caesarea → person_affirms_proposition → proposition:rule-of-faith-received-from-apostles + person:eusebius-of-caesarea → active_in → place:antioch
edge-27afb970cca92b3b	proposition	logos-is-pre-existent-son-of-god	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-logos|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:logos-is-pre-existent-son-of-god + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-2ce8b0869e83c244	proposition	apostolic-succession-transmits-faith	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-succession|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:apostolic-succession-transmits-faith + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-2efd341cc618b5b8	proposition	old-testament-is-authoritative-scripture	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-ot-scripture	person:eusebius-of-caesarea → person_affirms_proposition → proposition:old-testament-is-authoritative-scripture + person:eusebius-of-caesarea → active_in → place:antioch
edge-37865429f793f483	proposition	christ-truly-became-flesh	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-incarnation|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:christ-truly-became-flesh + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-3a23f0bfe4639c16	proposition	apostolic-succession-transmits-faith	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-succession	person:eusebius-of-caesarea → person_affirms_proposition → proposition:apostolic-succession-transmits-faith + person:eusebius-of-caesarea → active_in → place:alexandria
edge-3dde8d92b313140f	proposition	rule-of-faith-received-from-apostles	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-rule-of-faith|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:rule-of-faith-received-from-apostles + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-5423a219012690af	proposition	bodies-will-be-raised-at-last-day	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-bodily-resurrection|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-5ff176c94532eb8f	proposition	bodies-will-be-raised-at-last-day	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-bodily-resurrection	person:eusebius-of-caesarea → person_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + person:eusebius-of-caesarea → active_in → place:alexandria
edge-7850cfccc7091a78	proposition	christ-truly-became-flesh	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-incarnation	person:eusebius-of-caesarea → person_affirms_proposition → proposition:christ-truly-became-flesh + person:eusebius-of-caesarea → active_in → place:antioch
edge-8c475dfb6b813541	person	eusebius-of-caesarea	place	caesarea	person_place	direct	bishop_of	313	339	probable	clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-915c19126d29be9e	proposition	bodies-will-be-raised-at-last-day	place	antioch	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-antioch|clm-eusebius-affirms-bodily-resurrection	person:eusebius-of-caesarea → person_affirms_proposition → proposition:bodies-will-be-raised-at-last-day + person:eusebius-of-caesarea → active_in → place:antioch
edge-98d5da199bc2de19	proposition	old-testament-is-authoritative-scripture	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-ot-scripture	person:eusebius-of-caesarea → person_affirms_proposition → proposition:old-testament-is-authoritative-scripture + person:eusebius-of-caesarea → active_in → place:alexandria
edge-aa7889b9bb18da87	proposition	christ-truly-became-flesh	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-incarnation	person:eusebius-of-caesarea → person_affirms_proposition → proposition:christ-truly-became-flesh + person:eusebius-of-caesarea → active_in → place:alexandria
edge-bf8c16836bc93ac0	proposition	old-testament-is-authoritative-scripture	place	caesarea	proposition_place	derived	person_affirms_proposition+bishop_of	313	339	probable	clm-eusebius-affirms-ot-scripture|clm-eusebius-bishop-caesarea	person:eusebius-of-caesarea → person_affirms_proposition → proposition:old-testament-is-authoritative-scripture + person:eusebius-of-caesarea → bishop_of → place:caesarea
edge-c56fb5b1a2676b34	proposition	rule-of-faith-received-from-apostles	place	alexandria	proposition_place	derived	person_affirms_proposition+active_in	313	339	probable	clm-eusebius-active-alexandria|clm-eusebius-affirms-rule-of-faith	person:eusebius-of-caesarea → person_affirms_proposition → proposition:rule-of-faith-received-from-apostles + person:eusebius-of-caesarea → active_in → place:alexandria
edge-ad8be87d0be73609	group	british-church	place	arles	group_place	direct	group_present_at	314	314	attested	clm-british-church-group-present-arles	group:british-church → group_present_at → place:arles
edge-a3ae223da2ff2653	group	british-church	place	londinium	group_place	direct	controls_place	314	380	probable	clm-british-church-controls-londinium	group:british-church → controls_place → place:londinium
edge-b2e01f2d398e7bf6	group	british-church	place	britannia	group_place	direct	controls_place	314	380	probable	clm-british-church-controls-britannia	group:british-church → controls_place → place:britannia
edge-77d996d7092a6e55	proposition	logos-is-pre-existent-son-of-god	place	alexandria	proposition_place	derived	person_opposes_proposition+active_in	318	336	probable	clm-arius-active-alexandria|clm-arius-opposes-logos	person:arius → person_opposes_proposition → proposition:logos-is-pre-existent-son-of-god + person:arius → active_in → place:alexandria
edge-97544e757294aa97	proposition	son-is-eternally-generated	place	alexandria	proposition_place	derived	person_opposes_proposition+active_in	318	336	probable	clm-arius-active-alexandria|clm-arius-opposes-eternal-generation	person:arius → person_opposes_proposition → proposition:son-is-eternally-generated + person:arius → active_in → place:alexandria
edge-e64f8125d2e62966	proposition	christ-truly-became-flesh	place	alexandria	proposition_place	derived	person_opposes_proposition+active_in	318	336	probable	clm-arius-active-alexandria|clm-arius-opposes-incarnation-real	person:arius → person_opposes_proposition → proposition:christ-truly-became-flesh + person:arius → active_in → place:alexandria
edge-f0b300cbaf571243	proposition	trinity-is-three-persons-one-substance	place	alexandria	proposition_place	derived	person_opposes_proposition+active_in	318	336	probable	clm-arius-active-alexandria|clm-arius-opposes-trinity	person:arius → person_opposes_proposition → proposition:trinity-is-three-persons-one-substance + person:arius → active_in → place:alexandria
