place_id	decade	presence_status	group_presence_summary	dominant_polity_group_id	supporting_claim_count	derivation_hash
edessa	310	attested	bardesanites; church-of-the-east; edessa-church		4	state-83da4274149d8bd6
edessa	320	attested	bardesanites; church-of-the-east; edessa-church		4	state-f4cfbb32f3b9160d
edessa	330	attested	bardesanites; church-of-the-east; edessa-church		4	state-2a52b2531b4de7c6
edessa	340	attested	bardesanites; church-of-the-east; edessa-church		4	state-4b2fc7d90c753a9f
edessa	350	attested	bardesanites; church-of-the-east; edessa-church		4	state-b65cd6d94dba6392
edessa	360	attested	bardesanites; church-of-the-east; edessa-church		4	state-24b055aaeb63b489
edessa	370	attested	bardesanites; church-of-the-east; edessa-church		4	state-3a5abbc400f3ab9f
edessa	380	attested	bardesanites; church-of-the-east; edessa-church		4	state-32253a3a70a338a5
edessa	390	attested	bardesanites; church-of-the-east; edessa-church		4	state-01f1389c69a020d6
edessa	400	attested	bardesanites; church-of-the-east; edessa-church		4	state-24281d071f35bdab
edessa	110	unknown	roman-empire	roman-empire	1	state-ac66bfd597651701
edessa	120	unknown	roman-empire	roman-empire	1	state-8be5ce09ac2b3ca2
edessa	130	unknown	roman-empire	roman-empire	1	state-2bb283af851211b3
edessa	140	unknown	roman-empire	roman-empire	1	state-6a95fc6830a251a8
edessa	150	unknown	roman-empire	roman-empire	1	state-2dbc7ad8f812f0cc
edessa	160	unknown	roman-empire	roman-empire	1	state-01740ea09b8e48e1
edessa	170	attested	roman-empire	roman-empire	2	state-9d9edae899c5bede
edessa	180	attested	roman-empire	roman-empire	2	state-018bb41beef642e4
edessa	190	attested	bardesanites; roman-empire	roman-empire	3	state-c3a9d87fb4aefc1f
edessa	200	attested	bardesanites; edessa-church; roman-empire	roman-empire	4	state-d78179116c344832
edessa	210	attested	bardesanites; edessa-church; roman-empire	roman-empire	4	state-394c90a229c80f87
edessa	220	attested	bardesanites; edessa-church; roman-empire	roman-empire	4	state-074e91a35e2ad2f0
edessa	230	attested	bardesanites; edessa-church; roman-empire	roman-empire	4	state-46649f412f36f8e2
edessa	240	attested	bardesanites; edessa-church; roman-empire	roman-empire	4	state-4aec7deea9f145f6
egypt	-30	unknown	roman-empire	roman-empire	1	state-721a7620e7f7dea5
egypt	-20	unknown	roman-empire	roman-empire	1	state-7641c3003e8179fc
egypt	-10	unknown	roman-empire	roman-empire	1	state-2244a4e1aff12621
egypt	0	unknown	roman-empire	roman-empire	1	state-77719bb74e8d1ab6
egypt	10	unknown	roman-empire	roman-empire	1	state-5e676258d99ab120
egypt	20	unknown	roman-empire	roman-empire	1	state-515961d904dceca0
egypt	30	unknown	roman-empire	roman-empire	1	state-fa57d5a54a34712b
egypt	40	unknown	roman-empire	roman-empire	1	state-35e041c81fe16fa2
egypt	50	unknown	roman-empire	roman-empire	1	state-991b97c905e95d89
egypt	60	unknown	roman-empire	roman-empire	1	state-014d0a60426f8cac
egypt	70	attested	alexandrian-church; roman-empire	roman-empire	3	state-6c737633b174e65c
egypt	80	attested	alexandrian-church; roman-empire	roman-empire	3	state-43607bab5c3194b8
egypt	90	attested	alexandrian-church; roman-empire	roman-empire	3	state-0861762b1af1ac76
egypt	100	attested	alexandrian-church; ebionites; roman-empire	roman-empire	4	state-1fa4529f1398912d
egypt	110	attested	alexandrian-church; ebionites; roman-empire	roman-empire	4	state-aace6dbd9748c534
egypt	120	attested	alexandrian-church; ebionites; roman-empire	roman-empire	4	state-a841f0095b848e09
egypt	130	attested	alexandrian-church; ebionites; roman-empire	roman-empire	4	state-94f13c0c0d046bdb
egypt	140	attested	alexandrian-church; ebionites; roman-empire; valentinians	roman-empire	5	state-d021ecf22edd8432
egypt	150	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-dc7fdcd7133ad72e
egypt	160	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-92a6bde231fe2f62
egypt	170	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-b17bd072d800ae18
egypt	180	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-f954d42e10752285
egypt	190	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-906876f60255ed1b
egypt	200	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-d3db88fa36d00344
egypt	210	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-30228ad2b0c6ac04
egypt	220	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-de279a0cbe2093b6
egypt	230	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-f69be4060a9e31c9
egypt	240	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-0059f256d04cc8c0
egypt	250	attested	alexandrian-church; ebionites; marcionites; roman-empire; valentinians	roman-empire	6	state-16571b9832fde1b6
egypt	260	attested	alexandrian-church; ebionites; marcionites; roman-empire	roman-empire	5	state-01a68af1261c31f8
egypt	270	attested	alexandrian-church; ebionites; marcionites; roman-empire	roman-empire	5	state-7c219db1f7e92b30
egypt	280	attested	alexandrian-church; ebionites; marcionites; roman-empire	roman-empire	5	state-ca37631f86dc26e6
egypt	290	attested	alexandrian-church; ebionites; marcionites; roman-empire	roman-empire	5	state-52117d0d5996f378
egypt	300	attested	alexandrian-church; ebionites; marcionites; roman-empire	roman-empire	5	state-b0bac0647dba17ea
egypt	310	attested	alexandrian-church; roman-empire	roman-empire	3	state-bd59c4795c8703bf
egypt	320	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-901b9baab0422a48
egypt	330	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-23bf126d9ed0e3f3
egypt	340	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-11af1b797d07116e
egypt	350	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-35fce8d0646005ec
egypt	360	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-f3e2c51fbc8b55a8
egypt	370	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-16489c33cc6337b6
egypt	380	attested	aksumite-church; alexandrian-church; roman-empire	roman-empire	4	state-6ac8a67a2c316220
egypt	390	attested	alexandrian-church; roman-empire	roman-empire	3	state-60021c52010a46ea
egypt	400	attested	alexandrian-church; roman-empire	roman-empire	3	state-b137b737888f8825
emmaus-nicopolis	200	attested			1	state-3d927cbf584330d7
emmaus-nicopolis	210	attested			1	state-d8b9440dc4944c9f
emmaus-nicopolis	220	attested			1	state-59324b64054575f4
emmaus-nicopolis	230	attested			1	state-3d3ffe98bab5d882
emmaus-nicopolis	240	attested			1	state-6dc514b17bb68051
ephesus	-140	unknown	roman-empire	roman-empire	1	state-1c749bc94ba81667
ephesus	-130	unknown	roman-empire	roman-empire	1	state-1b300151781ae503
ephesus	-120	unknown	roman-empire	roman-empire	1	state-453c1e418dbfe585
ephesus	-110	unknown	roman-empire	roman-empire	1	state-f548fd00d10bf2db
ephesus	-100	unknown	roman-empire	roman-empire	1	state-a71a16babc465d6e
ephesus	-90	unknown	roman-empire	roman-empire	1	state-7d2da87c1785ef0f
ephesus	-80	unknown	roman-empire	roman-empire	1	state-fe8476da84ef43e5
ephesus	-70	unknown	roman-empire	roman-empire	1	state-e1bc9f14d2cf1b3e
ephesus	-60	unknown	roman-empire	roman-empire	1	state-5c59f6c491404bd9
ephesus	-50	unknown	roman-empire	roman-empire	1	state-3fef490bea1b66ea
ephesus	-40	unknown	roman-empire	roman-empire	1	state-4207147513acfed9
ephesus	-30	unknown	roman-empire	roman-empire	1	state-bced329744b94196
ephesus	-20	unknown	roman-empire	roman-empire	1	state-de1076e9fa76ad67
ephesus	-10	unknown	roman-empire	roman-empire	1	state-fb25e7b7dc4e3c0d
ephesus	0	unknown	roman-empire	roman-empire	1	state-b978a5e73c1e7b24
ephesus	10	unknown	roman-empire	roman-empire	1	state-c5a685479a9d9d10
ephesus	20	unknown	roman-empire	roman-empire	1	state-a2e0dcd12e249799
ephesus	30	unknown	roman-empire	roman-empire	1	state-ae3188c1f9e0590b
ephesus	40	unknown	roman-empire	roman-empire	1	state-aee0afee2f4249bb
ephesus	50	attested	disciples-of-jesus; ephesian-church; followers-of-john-the-baptist; roman-empire	roman-empire	6	state-874073965d12e906
ephesus	60	attested	disciples-of-jesus; ephesian-church; roman-empire	roman-empire	5	state-9d10e1689f5ccc68
ephesus	70	attested	disciples-of-jesus; ephesian-church; nicolaitans; roman-empire	roman-empire	6	state-763178f2e49ba606
ephesus	80	attested	disciples-of-jesus; ephesian-church; nicolaitans; roman-empire	roman-empire	6	state-353d134c35e023db
ephesus	90	attested	cerinthians; disciples-of-jesus; ephesian-church; nicolaitans; roman-empire	roman-empire	7	state-007d152dcc720286
ephesus	100	attested	cerinthians; docetists; ephesian-church; nicolaitans; roman-empire	roman-empire	6	state-4307122754b5bdca
ephesus	110	attested	cerinthians; docetists; ephesian-church; nicolaitans; roman-empire	roman-empire	6	state-0dd9c38d285a02e1
ephesus	120	attested	cerinthians; docetists; ephesian-church; nicolaitans; roman-empire	roman-empire	6	state-0d82af7b842b4b23
ephesus	130	attested	cerinthians; ephesian-church; roman-empire	roman-empire	4	state-eadc19f4310a595e
ephesus	140	attested	ephesian-church; roman-empire	roman-empire	3	state-0d31a26f44ae6796
ephesus	150	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-b2cb4cc88a46cf67
ephesus	160	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-499cee0792142e6d
ephesus	170	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-86f65843eaf25934
ephesus	180	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-b3a82991a0f3da3f
ephesus	190	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-9a87b4422c476995
ephesus	200	attested	ephesian-church; marcionites; roman-empire; valentinians	roman-empire	5	state-975bed89d8439bdb
ephesus	210	unknown	marcionites; roman-empire; valentinians	roman-empire	3	state-292cee6e2389e54f
ephesus	220	unknown	marcionites; roman-empire; valentinians	roman-empire	3	state-a775061f7b7091da
ephesus	230	unknown	marcionites; roman-empire; valentinians	roman-empire	3	state-3afe8eb6447b777c
ephesus	240	unknown	marcionites; roman-empire; valentinians	roman-empire	3	state-24a7400642fee26e
ephesus	250	unknown	marcionites; roman-empire; valentinians	roman-empire	3	state-9c0b619f08286b86
ephesus	260	unknown	marcionites; novatianists; roman-empire	roman-empire	3	state-90da67627f153932
ephesus	270	unknown	marcionites; novatianists; roman-empire	roman-empire	3	state-d1af73f6b1c5d463
ephesus	280	unknown	marcionites; novatianists; roman-empire	roman-empire	3	state-48abcce781a88e49
ephesus	290	unknown	marcionites; novatianists; roman-empire	roman-empire	3	state-a3fc9eeb6e6a53cf
ephesus	300	unknown	marcionites; novatianists; roman-empire	roman-empire	3	state-6d9480a2776ab4dc
ephesus	310	unknown	novatianists; roman-empire	roman-empire	2	state-b21c50058ddb629e
ephesus	320	unknown	novatianists; roman-empire	roman-empire	2	state-c4fc783d43ab98d9
ephesus	330	unknown	novatianists; roman-empire	roman-empire	2	state-d355b52f2665f1bf
ephesus	340	unknown	novatianists; roman-empire	roman-empire	2	state-4a70bfd20ba91f77
ephesus	350	unknown	novatianists; roman-empire	roman-empire	2	state-4de375e1f609307c
ephesus	360	unknown	novatianists; roman-empire	roman-empire	2	state-5fe8de01970ea9b8
ephesus	370	unknown	novatianists; roman-empire	roman-empire	2	state-0cadef4abaa53063
ephesus	380	unknown	novatianists; roman-empire	roman-empire	2	state-003772019b4553b6
ephesus	390	unknown	novatianists; roman-empire	roman-empire	2	state-b90f68a8b8cd83a3
ephesus	400	unknown	novatianists; roman-empire	roman-empire	2	state-c7dd5f5a041d60f8
fair-havens	50	attested			1	state-c73701b8639f39ee
flavia-neapolis	100	attested			1	state-bf0bbab97a843db3
flavia-neapolis	110	attested			1	state-937690e94869be0a
flavia-neapolis	120	attested			1	state-77e62d425ac3e95c
flavia-neapolis	130	attested			1	state-59b360bb0592cd6a
flavia-neapolis	140	attested			1	state-dd9e18f2db0e1e68
flavia-neapolis	150	attested			1	state-0b9a4f1a48297585
flavia-neapolis	160	attested			1	state-1d665a5a0867f8fd
galatia	-30	unknown	roman-empire	roman-empire	1	state-2c4a6aa894c16449
galatia	-20	unknown	roman-empire	roman-empire	1	state-dee78b4239b7b443
galatia	-10	unknown	roman-empire	roman-empire	1	state-ea4f0503fdca9b00
galatia	0	unknown	roman-empire	roman-empire	1	state-f870fb7e867da7bf
galatia	10	unknown	roman-empire	roman-empire	1	state-0672f5c4c0f60d78
galatia	20	unknown	roman-empire	roman-empire	1	state-b2e0f1081d24bfc2
galatia	30	unknown	roman-empire	roman-empire	1	state-d3b55ebe074b85aa
galatia	40	attested	roman-empire	roman-empire	2	state-01e414c4c8a15c73
galatia	50	attested	roman-empire	roman-empire	2	state-cb8c97c111c319e6
galatia	60	attested	disciples-of-jesus; roman-empire	roman-empire	4	state-446f34cfc97fbf99
galatia	70	attested	roman-empire	roman-empire	2	state-731375a0fa8fbc93
galatia	80	attested	roman-empire	roman-empire	2	state-63f28991acd593d9
galatia	90	attested	roman-empire	roman-empire	2	state-618b81da4e094508
galatia	100	attested	roman-empire	roman-empire	2	state-30f02d7f813b7ee4
galatia	110	unknown	roman-empire	roman-empire	1	state-a301480357fe0573
galatia	120	unknown	roman-empire	roman-empire	1	state-843b2b86f4d04398
galatia	130	unknown	roman-empire	roman-empire	1	state-ff81bdd9cbe5f2ee
galatia	140	unknown	roman-empire	roman-empire	1	state-e520a8956f004ad9
galatia	150	unknown	marcionites; roman-empire	roman-empire	2	state-7ec0e7784fb64b0f
galatia	160	unknown	marcionites; roman-empire	roman-empire	2	state-ac65824009c0ffd3
galatia	170	unknown	marcionites; roman-empire	roman-empire	2	state-ccafb6cdc3e4caa1
galatia	180	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-891bcacb4a930e68
galatia	190	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-cc1b20ac7c31f483
galatia	200	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-263dca5ebe159c0a
galatia	210	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-8b1fd52d7e5a8a8f
galatia	220	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-bbdb1b1b3c90efb0
galatia	230	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-1bee701e632a1299
galatia	240	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-74074da9d49ce347
galatia	250	unknown	marcionites; montanists; roman-empire	roman-empire	3	state-d2b9ddcb9df31535
galatia	260	unknown	marcionites; montanists; novatianists; roman-empire	roman-empire	4	state-fe9fe925c94b0752
galatia	270	unknown	marcionites; montanists; novatianists; roman-empire	roman-empire	4	state-24fc050e0b655657
galatia	280	unknown	marcionites; montanists; novatianists; roman-empire	roman-empire	4	state-9873e7176b9dabc8
galatia	290	unknown	marcionites; montanists; novatianists; roman-empire	roman-empire	4	state-475cf7e9c351f9f0
galatia	300	unknown	marcionites; montanists; novatianists; roman-empire	roman-empire	4	state-8bfdfa2604f19953
galatia	310	unknown	novatianists; roman-empire	roman-empire	2	state-09115fbf1d43f4d0
galatia	320	unknown	novatianists; roman-empire	roman-empire	2	state-50583ddcc13f8025
galatia	330	unknown	novatianists; roman-empire	roman-empire	2	state-2e30be115345ac65
galatia	340	unknown	novatianists; roman-empire	roman-empire	2	state-a4a1db7cadf2d9bd
galatia	350	unknown	novatianists; roman-empire	roman-empire	2	state-0cd554c497e20eb7
galatia	360	unknown	novatianists; roman-empire	roman-empire	2	state-18ab8b0d359c8b67
galatia	370	unknown	novatianists; roman-empire	roman-empire	2	state-0156515184d5cf99
galatia	380	unknown	novatianists; roman-empire	roman-empire	2	state-251954d837d606b8
galatia	390	unknown	novatianists; roman-empire	roman-empire	2	state-9f012cde7c6237d7
galatia	400	unknown	novatianists; roman-empire	roman-empire	2	state-3ca39fe3e02f6499
galilee	-70	unknown	roman-empire	roman-empire	1	state-98cf89738406876a
galilee	-60	unknown	roman-empire	roman-empire	1	state-3387f06d3f8ad8cd
galilee	-50	unknown	roman-empire	roman-empire	1	state-6d0926d03b91563e
galilee	-40	unknown	roman-empire	roman-empire	1	state-b83bb63ec8ecaaff
galilee	-30	unknown	roman-empire	roman-empire	1	state-06147780c93fb33b
galilee	-20	unknown	roman-empire	roman-empire	1	state-c7fedd5d84e15c3a
galilee	-10	unknown	roman-empire	roman-empire	1	state-3db2667a00e7bb98
galilee	0	unknown	roman-empire	roman-empire	1	state-8bc7d1ab1cabe5af
galilee	10	unknown	roman-empire	roman-empire	1	state-18d3fc7d0ffe7179
galilee	20	attested	disciples-of-jesus; herodians; pharisees; roman-empire	roman-empire	6	state-1f74e5b48912fa14
galilee	30	attested	disciples-of-jesus; herodians; pharisees; roman-empire	roman-empire	6	state-3bf2589bf3ca6f51
galilee	40	attested	roman-empire	roman-empire	2	state-0434745de0f53ceb
galilee	50	attested	roman-empire	roman-empire	2	state-1756202e335b8fc7
galilee	60	attested	roman-empire	roman-empire	2	state-5a76c53be40cb4e5
galilee	70	attested	roman-empire	roman-empire	2	state-36cded0fb17d62f1
galilee	80	unknown	roman-empire	roman-empire	1	state-9bd132964c1cf771
galilee	90	unknown	roman-empire	roman-empire	1	state-737f03f9e220bafa
galilee	100	unknown	roman-empire	roman-empire	1	state-3716650fcee0e1d8
galilee	110	unknown	roman-empire	roman-empire	1	state-31f2fe1797fe51bb
galilee	120	unknown	roman-empire	roman-empire	1	state-7b5d8bb0f7e485ab
galilee	130	unknown	roman-empire	roman-empire	1	state-996d1358d168f1f3
galilee	140	unknown	roman-empire	roman-empire	1	state-ab1ed033bb2bdc50
galilee	150	unknown	roman-empire	roman-empire	1	state-8aefcc22d81a8720
